,Latitude,Longitude
4740,51.23,-116.67
4741,50.33,-118.53
4742,46.13,-62.83
4743,52.97,-115.87
4744,52.17,-106.72
4745,49.95,-113.37
4746,49.57,-57.88
4747,49.22,-122.90
4748,49.76,-125.00
4749,49.38,-105.13
4750,45.05,-74.17
4751,50.71,-114.15
4752,50.00,-120.15
4753,78.22,-101.05
4754,59.88,-112.48
4755,48.68,-123.40
4756,51.27,-80.65
4757,49.85,-119.45
4758,50.05,-98.70
4759,49.60,-95.62
4760,55.18,-118.89
4761,45.33,-74.33
4762,45.42,-73.57
4763,50.92,-98.75
4764,51.35,-104.42
4765,52.18,-113.18
4766,46.75,-71.28
4767,70.49,-68.52
4768,50.22,-95.92
4769,48.37,-123.82
4770,55.84,-108.42
4771,48.63,-71.13
4772,43.83,-66.09
4773,43.94,-79.08
4774,45.40,-71.58
4775,64.19,-83.36
4776,44.93,-62.50
4777,44.17,-80.93
4778,54.92,-116.75
4779,57.82,-129.97
4780,52.78,-104.20
4781,47.35,-79.43
4782,51.82,-121.47
4783,44.22,-78.63
4784,42.80,-81.25
4785,49.03,-122.36
4786,48.63,-68.13
4787,50.72,-103.32
4788,54.06,-128.64
4789,45.33,-75.73
4790,62.47,-129.20
4791,56.62,-99.62
4792,47.99,-66.33
4793,60.02,-111.96
4794,59.57,-108.48
4795,47.27,-72.25
4796,45.13,-77.12
4797,50.23,-118.58
4798,53.33,-112.54
4799,49.32,-124.93
4800,46.17,-67.55
4801,48.62,-80.92
4802,62.41,-140.87
4803,43.10,-82.00
4804,45.52,-73.42
4805,51.80,-100.57
4806,50.83,-112.05
4807,50.24,-57.58
4808,48.15,-84.03
4809,46.32,-81.52
4810,47.92,-84.72
4811,49.05,-119.17
4812,45.05,-77.85
4813,46.48,-66.52
4814,49.68,-54.82
4815,52.25,-110.53
4816,51.85,-113.45
4817,45.62,-66.55
4818,49.52,-123.90
4819,49.39,-124.62
4820,54.12,-130.35
4821,52.82,-104.60
4822,49.93,-124.85
4823,51.15,-103.07
4824,49.15,-97.15
4825,47.12,-64.82
4826,46.03,-64.33
4827,47.22,-61.97
4828,52.68,-111.12
4829,49.72,-113.40
4830,60.73,-135.10
4831,52.28,-111.02
4832,44.87,-65.17
4833,48.52,-93.75
4834,49.53,-124.60
4835,49.37,-121.50
4836,53.31,-113.58
4837,43.12,-79.20
4838,57.95,-116.22
4839,46.21,-70.79
4840,46.66,-53.08
4841,49.61,-98.88
4842,49.28,-99.29
4843,45.22,-73.85
4844,43.28,-80.45
4845,45.43,-74.58
4846,51.70,-76.12
4847,52.18,-116.47
4848,44.15,-79.85
4849,45.35,-73.92
4850,50.38,-102.68
4851,42.51,-81.64
4852,43.90,-79.40
4853,45.87,-65.07
4854,52.98,-122.48
4855,49.12,-68.38
4856,49.03,-96.01
4857,53.25,-131.81
4858,68.22,-135.01
4859,58.38,-116.05
4860,44.75,-81.11
4861,64.42,-115.10
4862,52.30,-55.85
4863,49.05,-123.87
4864,47.58,-53.32
4865,47.05,-65.48
4866,54.54,-98.03
4867,46.20,-83.00
4868,51.50,-120.79
4869,48.25,-79.10
4870,53.82,-89.90
4871,48.65,-67.27
4872,51.08,-115.07
4873,54.12,-122.07
4874,54.00,-132.17
4875,44.22,-79.55
4876,51.40,-103.27
4877,50.63,-128.12
4878,53.17,-119.83
4879,45.78,-62.97
4880,50.60,-81.42
4881,49.42,-121.05
4882,55.55,-117.10
4883,45.02,-64.68
4884,51.28,-112.55
4885,67.54,-63.79
4886,51.24,-117.70
4887,51.87,-116.58
4888,53.90,-126.95
4889,52.37,-126.07
4890,52.40,-114.68
4891,45.92,-71.32
4892,49.10,-99.35
4893,51.75,-111.92
4894,51.23,-120.15
4895,53.43,-116.68
4896,46.72,-70.62
4897,68.78,-81.24
4898,64.78,-124.22
4899,49.60,-97.05
4900,45.13,-66.83
4901,52.15,-106.60
4902,49.27,-124.78
4903,50.24,-116.97
4904,54.50,-111.70
4905,66.87,-134.20
4906,49.73,-115.78
4907,43.58,-79.55
4908,44.75,-79.33
4909,52.10,-123.65
4910,44.75,-78.63
4911,43.18,-79.56
4912,54.42,-112.80
4913,47.42,-53.23
4914,50.47,-99.45
4915,53.02,-106.75
4916,49.02,-119.43
4917,50.67,-121.92
4918,54.78,-112.83
4919,46.16,-60.05
4920,46.50,-75.33
4921,45.58,-71.57
4922,52.95,-115.65
4923,54.82,-127.19
4924,46.00,-72.40
4925,49.30,-122.58
4926,51.68,-114.52
4927,49.05,-123.87
4928,58.80,-133.10
4929,49.90,-97.18
4930,48.47,-123.30
4931,59.12,-117.70
4932,55.31,-123.14
4933,45.08,-71.50
4934,55.43,-129.47
4935,50.22,-66.27
4936,51.30,-103.87
4937,55.43,-116.47
4938,45.76,-64.24
4939,44.35,-79.70
4940,46.73,-65.28
4941,52.52,-110.97
4942,51.60,-125.00
4943,50.08,-111.57
4944,45.62,-74.63
4945,49.05,-97.80
4946,48.32,-67.10
4947,49.22,-122.95
4948,53.17,-114.48
4949,43.12,-79.25
4950,44.53,-80.25
4951,49.22,-123.00
4952,49.33,-113.52
4953,49.57,-114.47
4954,47.82,-53.90
4955,48.37,-88.80
4956,68.43,-89.72
4957,46.81,-64.06
4958,49.83,-124.50
4959,56.33,-120.28
4960,49.02,-55.47
4961,50.15,-105.27
4962,46.20,-72.62
4963,56.25,-117.25
4964,48.86,-124.66
4965,53.20,-110.15
4966,50.00,-127.42
4967,43.77,-79.52
4968,43.55,-80.02
4969,48.52,-79.27
4970,52.77,-108.24
4971,50.17,-104.18
4972,46.05,-73.18
4973,44.05,-79.12
4974,61.18,-113.69
4975,50.53,-104.48
4976,49.41,-123.20
4977,49.73,-112.63
4978,49.87,-113.28
4979,56.32,-120.82
4980,55.29,-127.17
4981,43.75,-79.28
4982,50.37,-104.18
4983,53.47,-114.87
4984,52.33,-121.42
4985,44.65,-79.92
4986,45.62,-63.57
4987,43.02,-80.78
4988,52.25,-78.52
4989,49.42,-71.40
4990,49.90,-98.28
4991,50.88,-98.00
4992,49.50,-115.73
4993,50.63,-104.40
4994,46.37,-66.57
4995,51.64,-118.49
4996,42.88,-78.97
4997,48.45,-123.33
4998,46.33,-60.97
4999,58.63,-111.68
5000,51.15,-117.83
5001,49.93,-120.35
5002,49.83,-118.13
5003,51.68,-110.27
5004,51.94,-113.59
5005,49.35,-124.51
5006,49.97,-114.00
5007,46.78,-71.32
5008,61.63,-139.67
5009,53.37,-107.55
5010,53.61,-115.06
5011,49.50,-106.25
5012,52.12,-106.68
5013,49.32,-122.95
5014,48.94,-54.57
5015,60.48,-133.30
5016,49.83,-100.95
5017,51.05,-97.53
5018,44.18,-66.18
5019,49.08,-57.18
5020,49.34,-117.77
5021,51.40,-101.58
5022,53.40,-117.54
5023,53.57,-76.20
5024,42.22,-82.73
5025,47.47,-52.72
5026,53.98,-97.83
5027,52.55,-112.12
5028,49.67,-96.63
5029,50.55,-119.35
5030,50.20,-104.71
5031,45.12,-74.05
5032,48.62,-93.42
5033,68.62,-73.20
5034,60.82,-137.73
5035,53.98,-105.87
5036,51.23,-111.35
5037,52.18,-112.11
5038,68.62,-73.21
5039,51.80,-100.57
5040,46.98,-71.83
5041,49.50,-117.28
5042,75.92,-79.00
5043,63.75,-68.55
5044,55.92,-97.58
5045,49.92,-97.13
5046,50.28,-63.61
5047,50.55,-114.68
5048,49.70,-87.57
5049,69.45,-133.00
5050,52.39,-126.60
5051,49.35,-97.37
5052,50.00,-105.78
5053,49.42,-98.00
5054,51.23,-117.62
5055,54.29,-130.44
5056,48.40,-123.53
5057,45.70,-61.32
5058,46.23,-63.73
5059,53.00,-119.54
5060,47.73,-58.08
5061,52.43,-104.02
5062,57.97,-129.27
5063,48.50,-54.22
5064,53.82,-121.92
5065,50.18,-99.02
5066,49.70,-124.08
5067,48.93,-124.48
5068,51.48,-110.25
5069,44.88,-77.83
5070,46.49,-84.51
5071,42.88,-80.08
5072,52.97,-111.00
5073,67.57,-139.84
5074,48.78,-71.85
5075,53.97,-102.30
5076,49.00,-113.38
5077,49.02,-109.92
5078,50.37,-112.12
5079,63.21,-123.44
5080,54.83,-98.67
5081,58.05,-116.27
5082,70.49,-68.52
5083,58.68,-114.98
5084,49.05,-122.13
5085,46.63,-80.80
5086,49.65,-103.83
5087,45.80,-80.53
5088,50.73,-71.01
5089,61.33,-117.67
5090,49.60,-119.67
5091,47.23,-53.52
5092,46.13,-80.02
5093,49.92,-121.45
5094,42.80,-80.87
5095,47.57,-71.23
5096,46.58,-72.93
5097,48.75,-93.88
5098,43.95,-79.85
5099,47.12,-67.75
5100,49.47,-124.79
5101,50.90,-111.96
5102,45.15,-76.17
5103,65.92,-137.52
5104,51.55,-122.33
5105,67.41,-134.86
5106,45.72,-63.00
5107,52.17,-113.50
5108,0.00,0.00
5109,48.35,-74.10
5110,47.73,-70.00
5111,50.67,-127.48
5112,52.05,-101.22
5113,49.37,-97.38
5114,49.30,-109.52
5115,58.83,-121.42
5116,42.98,-81.08
5117,50.83,-98.23
5118,51.28,-98.42
5119,50.82,-120.29
5120,50.42,-104.60
5121,43.90,-78.86
5122,47.17,-55.15
5123,57.89,-101.68
5124,48.00,-71.00
5125,43.72,-79.63
5126,51.47,-98.57
5127,50.23,-99.50
5128,68.23,-135.00
5129,59.45,-136.37
5130,67.55,-64.03
5131,51.18,-56.02
5132,49.32,-96.95
5133,64.07,-139.33
5134,49.83,-97.33
5135,52.18,-117.08
5136,50.70,-120.44
5137,48.40,-89.62
5138,45.83,-72.54
5139,62.21,-133.37
5140,51.17,-111.20
5141,53.53,-122.70
5142,49.58,-100.40
5143,55.82,-114.30
5144,51.07,-110.13
5145,43.02,-81.50
5146,45.92,-66.00
5147,48.77,-80.98
5148,45.33,-73.58
5149,50.10,-100.63
5150,44.73,-75.73
5151,49.77,-56.88
5152,52.33,-106.67
5153,53.20,-103.80
5154,54.13,-108.43
5155,50.70,-102.63
5156,82.50,-62.33
5157,51.62,-113.66
5158,49.71,-88.33
5159,69.08,-79.03
5160,58.93,-125.77
5161,49.55,-98.35
5162,44.58,-78.75
5163,45.58,-70.87
5164,46.83,-60.62
5165,53.76,-73.68
5166,49.23,-65.32
5167,44.22,-78.92
5168,53.59,-113.36
5169,44.73,-63.77
5170,56.07,-118.38
5171,75.72,-98.42
5172,52.00,-111.00
5173,51.82,-124.47
5174,49.08,-124.08
5175,49.77,-95.93
5176,66.84,-108.01
5177,56.36,-94.71
5178,49.86,-119.13
5179,49.90,-112.73
5180,62.18,-75.67
5181,72.69,-77.96
5182,42.77,-80.98
5183,51.77,-98.63
5184,46.05,-77.37
5185,47.32,-53.55
5186,47.27,-53.33
5187,50.25,-120.45
5188,58.08,-104.48
5189,44.28,-78.00
5190,48.89,-123.55
5191,56.38,-94.37
5192,51.98,-110.45
5193,53.88,-110.65
5194,51.30,-117.52
5195,50.62,-105.70
5196,50.40,-113.25
5197,43.55,-80.27
5198,44.92,-79.37
5199,49.67,-116.87
5200,44.77,-78.08
5201,45.99,-66.36
5202,44.98,-79.05
5203,51.90,-114.87
5204,50.65,-128.00
5205,44.22,-79.43
5206,43.78,-79.33
5207,49.43,-97.48
5208,52.76,-104.04
5209,43.60,-80.05
5210,48.38,-123.50
5211,52.87,-104.33
5212,49.84,-71.17
5213,82.52,-62.28
5214,51.50,-115.38
5215,43.80,-79.55
5216,52.78,-110.43
5217,56.13,-99.48
5218,46.85,-75.33
5219,46.55,-66.14
5220,52.67,-101.10
5221,47.63,-77.30
5222,53.37,-117.70
5223,48.75,-91.62
5224,45.42,-77.80
5225,49.22,-68.15
5226,57.78,-119.50
5227,49.17,-69.83
5228,49.68,-56.08
5229,50.92,-111.07
5230,45.07,66.47
5231,50.13,-122.95
5232,48.67,-66.15
5233,54.93,-119.20
5234,43.79,-79.77
5235,50.38,-102.55
5236,49.77,-96.43
5237,43.80,-81.38
5238,48.35,-123.73
5239,47.00,-55.17
5240,49.65,-118.75
5241,54.77,-95.27
5242,43.27,-79.78
5243,49.12,-122.48
5244,47.51,-52.78
5245,63.75,-68.55
5246,53.06,-93.34
5247,74.72,-94.97
5248,45.61,-62.62
5249,46.97,-69.78
5250,50.92,-120.18
5251,53.53,-111.87
5252,47.42,-70.50
5253,44.55,-78.10
5254,54.67,-99.17
5255,55.29,-114.78
5256,50.90,-107.25
5257,43.78,-79.18
5258,51.08,-115.35
5259,41.95,-82.52
5260,54.82,-113.54
5261,49.00,-122.22
5262,50.12,-103.92
5263,56.12,-120.63
5264,47.60,-70.40
5265,51.67,-114.13
5266,45.62,-61.98
5267,50.15,-115.82
5268,49.07,-117.60
5269,54.35,-114.80
5270,45.69,-65.17
5271,49.91,-99.95
5272,55.78,-118.38
5273,44.18,-80.82
5274,44.22,-76.60
5275,46.98,-73.18
5276,46.02,-71.95
5277,80.00,-85.42
5278,43.25,-80.93
5279,51.45,-90.22
5280,54.62,-101.35
5281,45.81,-75.06
5282,60.00,-111.87
5283,52.15,-128.08
5284,53.42,-129.25
5285,49.87,-106.72
5286,45.17,-73.87
5287,53.95,-114.22
5288,52.27,-128.41
5289,49.03,-122.36
5290,51.63,-118.17
5291,44.42,-75.85
5292,44.71,-66.80
5293,44.38,-81.42
5294,50.40,-112.38
5295,51.35,-117.47
5296,45.65,-82.97
5297,55.23,-129.02
5298,51.50,-107.75
5299,45.60,-64.35
5300,56.73,-117.45
5301,51.23,-80.50
5302,49.80,-124.53
5303,49.22,-114.08
5304,46.84,-71.20
5305,45.17,-75.78
5306,49.33,-122.92
5307,49.79,-112.12
5308,47.52,-52.78
5309,47.82,-83.35
5310,48.33,-123.63
5311,57.00,-113.42
5312,49.02,-66.40
5313,68.66,-85.59
5314,54.28,-112.97
5315,47.83,-59.18
5316,59.12,-117.70
5317,49.75,-125.29
5318,44.57,-76.63
5319,46.78,-65.02
5320,52.83,-119.25
5321,53.23,-106.15
5322,51.03,-121.80
5323,67.57,-139.84
5324,51.29,-80.61
5325,45.15,-76.20
5326,55.49,-127.83
5327,48.73,-89.87
5328,53.66,-110.59
5329,45.00,-63.88
5330,53.42,-120.35
5331,51.08,-119.80
5332,52.85,-119.25
5333,51.13,-100.75
5334,49.13,-117.73
5335,49.17,-123.93
5336,53.21,-105.67
5337,48.77,-123.68
5338,56.86,-101.08
5339,68.68,-97.81
5340,53.22,-113.89
5341,53.22,-114.05
5342,50.42,-113.63
5343,58.78,-122.67
5344,45.42,-73.93
5345,47.80,-64.83
5346,43.25,-79.22
5347,56.97,-117.45
5348,45.70,-74.93
5349,50.11,-127.94
5350,47.20,-66.43
5351,44.52,-80.73
5352,49.15,-71.18
5353,43.78,-79.17
5354,49.82,-97.23
5355,49.90,-98.03
5356,42.72,-81.68
5357,49.70,-123.13
5358,48.95,-66.13
5359,49.18,-100.50
5360,50.47,-99.45
5361,49.88,-97.27
5362,61.10,-94.07
5363,49.32,-113.68
5364,46.43,-83.38
5365,47.67,-70.15
5366,52.13,-115.42
5367,53.81,-113.17
5368,44.88,-63.51
5369,50.20,-102.73
5370,43.65,-79.47
5371,51.43,-103.40
5372,52.43,-111.78
5373,45.48,-72.32
5374,46.67,-72.60
5375,54.05,-128.63
5376,51.87,-63.28
5377,49.78,-119.71
5378,45.25,-78.95
5379,52.55,-116.12
5380,51.67,-127.35
5381,54.65,-110.98
5382,64.04,-139.13
5383,49.30,-73.85
5384,49.37,-121.49
5385,49.07,-72.32
5386,53.25,-104.17
5387,46.33,-61.10
5388,49.08,-66.75
5389,62.24,-92.60
5390,64.70,-110.61
5391,49.08,-122.62
5392,43.07,-80.48
5393,47.20,-70.13
5394,47.83,-64.60
5395,49.95,-98.27
5396,53.42,-117.57
5397,53.49,-113.54
5398,54.62,-113.35
5399,51.20,-102.23
5400,44.45,-79.77
5401,45.38,-72.72
5402,51.57,-121.15
5403,51.65,-120.08
5404,46.07,-66.73
5405,49.37,-74.12
5406,49.45,-110.33
5407,50.30,-64.32
5408,51.75,-124.47
5409,50.43,-104.67
5410,45.40,-74.03
5411,45.47,-73.63
5412,46.75,-84.08
5413,45.83,-77.15
5414,49.13,-114.02
5415,54.00,-113.18
5416,45.62,-64.07
5417,53.93,-113.92
5418,45.45,-71.45
5419,53.43,-116.52
5420,52.73,-112.78
5421,52.07,-111.45
5422,53.65,-110.60
5423,49.82,-95.15
5424,49.92,-97.17
5425,51.68,-108.30
5426,43.70,-79.34
5427,44.48,-76.05
5428,43.68,-79.44
5429,50.63,-111.78
5430,49.13,-97.30
5431,45.58,-61.33
5432,46.16,-60.04
5433,51.52,-100.02
5434,48.10,-65.68
5435,50.23,-104.15
5436,43.98,-77.15
5437,62.63,-137.25
5438,53.63,-64.48
5439,72.99,-85.01
5440,49.30,-124.30
5441,44.73,-79.68
5442,50.56,-111.85
5443,52.53,-101.00
5444,50.70,-120.45
5445,46.22,-64.38
5446,69.93,-128.97
5447,44.75,-63.66
5448,49.72,-124.98
5449,58.23,-103.68
5450,42.28,-82.96
5451,56.85,-101.03
5452,42.95,-81.45
5453,49.62,-125.03
5454,48.32,-84.08
5455,44.50,-80.22
5456,49.23,-84.80
5457,48.76,-86.34
5458,53.03,-122.51
5459,50.71,-114.99
5460,44.75,-81.13
5461,47.25,-52.85
5462,58.65,-124.24
5463,46.87,-52.95
5464,54.70,-113.38
5465,51.57,-114.28
5466,48.90,-71.03
5467,53.83,-128.48
5468,53.82,-101.25
5469,0.00,0.00
5470,45.05,-64.38
5471,43.47,-65.47
5472,54.60,-104.22
5473,45.42,-76.37
5474,53.97,-101.09
5475,49.30,-123.12
5476,48.65,-123.63
5477,50.63,-93.22
5478,44.57,-78.98
5479,52.45,-113.76
5480,50.63,-97.05
5481,49.37,-122.32
5482,43.57,-79.57
5483,58.65,-124.13
5484,49.45,-124.67
5485,51.17,-115.55
5486,49.27,-111.40
5487,49.08,-115.07
5488,64.18,-83.35
5489,49.97,-113.87
5490,58.71,-65.99
5491,45.31,-74.29
5492,48.17,-57.33
5493,46.36,-79.42
5494,50.87,-129.08
5495,51.30,-102.03
5496,53.23,-106.58
5497,46.66,-60.41
5498,49.20,-108.10
5499,44.52,-80.02
5500,50.34,-119.27
5501,50.65,-104.87
5502,49.48,-93.97
5503,48.50,-123.42
5504,43.75,-80.97
5505,54.00,-115.35
5506,49.13,-125.63
5507,48.03,-53.22
5508,51.42,-109.90
5509,50.65,-98.10
5510,48.55,-53.98
5511,44.97,-81.30
5512,49.22,-122.75
5513,48.78,-64.48
5514,56.13,-120.13
5515,45.40,-73.13
5516,45.30,-71.73
5517,61.10,-94.07
5518,49.32,-72.03
5519,55.27,-127.63
5520,56.08,-118.44
5521,47.52,-52.98
5522,43.65,-80.42
5523,54.18,-101.37
5524,45.00,-79.50
5525,56.55,-61.68
5526,54.73,-115.40
5527,69.11,-105.14
5528,51.45,-112.68
5529,43.68,-79.63
5530,49.46,-117.52
5531,43.83,-79.08
5532,50.22,-121.58
5533,48.85,-123.33
5534,49.50,-97.05
5535,53.05,-129.68
5536,47.32,-76.47
5537,56.27,-117.77
5538,49.18,-122.83
5539,49.53,-113.33
5540,50.04,-110.67
5541,43.95,-77.33
5542,60.62,-134.82
5543,57.08,-102.02
5544,43.93,-79.95
5545,45.87,-64.82
5546,43.86,-81.15
5547,48.63,-124.78
5548,45.45,-66.83
5549,49.82,-74.98
5550,55.80,-97.86
5551,60.02,-127.85
5552,50.28,-119.22
5553,48.88,-124.22
5554,50.02,-99.57
5555,55.85,-117.68
5556,45.35,-80.03
5557,49.13,-122.33
5558,50.62,-122.43
5559,48.73,-80.80
5560,50.65,-120.58
5561,46.20,-83.95
5562,53.95,-102.27
5563,48.37,-89.32
5564,48.40,-123.48
5565,50.52,-124.27
5566,48.20,-70.83
5567,49.30,-106.58
5568,49.95,-102.97
5569,42.39,-82.22
5570,51.44,-57.19
5571,58.72,-113.90
5572,44.68,-76.42
5573,48.73,-91.63
5574,46.23,-72.66
5575,43.67,-79.35
5576,48.00,-66.67
5577,53.75,-105.27
5578,47.14,-55.33
5579,49.53,-56.87
5580,42.67,-81.53
5581,49.79,-113.38
5582,50.22,-111.15
5583,50.05,-108.65
5584,49.57,-121.43
5585,60.03,-70.00
5586,49.92,-74.37
5587,50.14,-123.11
5588,43.35,-81.50
5589,49.08,-117.80
5590,43.00,-82.30
5591,57.67,-117.72
5592,52.53,-56.30
5593,42.99,-82.30
5594,64.39,-115.02
5595,49.18,-119.77
5596,43.23,-80.52
5597,50.15,-102.39
5598,53.05,-111.55
5599,45.33,-75.82
5600,48.42,-124.05
5601,43.90,-78.90
5602,47.68,-81.72
5603,43.55,-80.22
5604,46.18,-64.23
5605,63.93,-135.20
5606,46.40,-63.78
5607,54.38,-125.96
5608,62.21,-133.37
5609,43.30,-81.57
5610,50.29,-88.91
5611,53.57,-116.10
5612,48.78,-79.22
5613,53.62,-115.80
5614,45.62,-72.87
5615,55.10,-119.75
5616,50.05,-112.13
5617,53.92,-118.87
5618,49.52,-123.92
5619,42.92,-80.67
5620,48.85,-67.47
5621,50.47,-115.98
5622,49.15,-123.12
5623,48.87,-87.60
5624,49.17,-123.93
5625,53.58,-113.28
5626,52.32,-116.33
5627,51.70,-111.12
5628,53.50,-131.95
5629,47.47,-68.23
5630,45.75,-73.60
5631,53.00,-119.00
5632,51.30,-115.13
5633,54.14,-115.79
5634,57.00,-92.30
5635,63.62,-135.87
5636,58.62,-117.15
5637,44.68,-63.52
5638,49.05,-97.57
5639,50.95,-120.13
5640,53.85,-107.00
5641,50.22,-118.50
5642,50.98,-96.98
5643,43.38,-65.62
5644,45.93,-74.32
5645,52.33,-125.15
5646,49.03,-113.60
5647,49.45,-106.67
5648,46.37,-60.53
5649,62.21,-133.37
5650,64.19,-83.36
5651,51.88,-106.82
5652,49.88,-114.25
5653,50.13,-96.22
5654,58.47,-78.08
5655,50.02,-105.05
5656,59.00,-133.48
5657,54.37,-114.92
5658,51.28,-114.84
5659,49.28,-112.16
5660,42.87,-81.88
5661,45.65,-74.33
5662,49.30,-124.50
5663,50.47,-119.75
5664,44.62,-76.13
5665,45.03,-74.80
5666,49.15,-85.80
5667,44.27,-76.50
5668,50.02,-67.38
5669,45.37,-71.82
5670,51.25,-115.95
5671,56.47,-130.17
5672,47.43,-54.84
5673,47.77,-59.33
5674,49.32,-123.08
5675,47.58,-58.97
5676,48.65,-123.40
5677,46.58,-63.93
5678,54.05,-109.10
5679,54.57,-130.71
5680,43.77,-79.27
5681,53.03,-131.60
5682,69.11,-105.14
5683,53.47,-117.80
5684,72.69,-77.97
5685,52.98,-119.00
5686,48.05,-79.27
5687,49.90,-98.27
5688,46.35,-62.68
5689,46.57,-80.87
5690,54.32,-108.70
5691,48.33,-68.05
5692,49.83,-119.63
5693,43.25,-79.83
5694,48.52,-81.43
5695,42.60,-81.77
5696,55.95,-129.98
5697,55.90,-123.73
5698,45.78,-65.38
5699,45.82,-76.75
5700,48.42,-123.47
5701,44.03,-79.82
5702,50.72,-100.23
5703,55.80,-97.86
5704,45.37,-71.20
5705,49.65,-104.55
5706,47.14,-55.33
5707,47.62,-57.62
5708,49.35,-119.53
5709,45.32,-63.20
5710,55.03,-123.03
5711,48.10,-89.88
5712,53.07,-122.50
5713,60.02,-111.96
5714,43.70,-79.62
5715,52.05,-113.85
5716,50.33,-122.55
5717,59.30,-69.60
5718,49.47,-104.28
5719,49.55,-101.10
5720,49.93,-112.60
5721,69.38,-81.80
5722,50.77,-120.97
5723,45.38,-71.47
5724,55.18,-114.05
5725,51.20,-115.55
5726,50.83,-107.31
5727,48.03,-53.12
5728,49.35,-123.08
5729,67.13,-135.95
5730,45.50,-75.45
5731,43.67,-79.82
5732,44.63,-63.52
5733,48.71,-123.56
5734,50.32,-125.93
5735,49.08,-125.77
5736,49.20,-103.07
5737,47.72,-79.23
5738,49.00,-74.42
5739,70.76,-117.81
5740,62.53,-136.75
5741,52.97,-108.37
5742,45.62,-72.95
5743,52.83,-111.10
5744,45.18,-76.23
5745,48.82,-123.72
5746,60.84,-115.78
5747,55.54,-114.56
5748,46.15,-71.92
5749,52.60,-114.07
5750,42.90,-81.55
5751,51.67,-115.51
5752,60.95,-135.57
5753,49.22,-96.83
5754,48.77,-72.03
5755,53.77,-126.00
5756,52.12,-121.93
5757,50.09,-122.98
5758,43.45,-65.60
5759,44.27,-79.92
5760,50.13,-122.95
5761,42.92,-79.70
5762,49.03,-90.52
5763,50.72,-120.45
5764,42.45,-81.88
5765,61.17,-113.67
5766,46.45,-62.58
5767,50.28,-125.07
5768,53.27,-114.13
5769,42.97,-79.58
5770,54.37,-114.92
5771,42.70,-81.90
5772,50.01,-97.81
5773,46.92,-73.17
5774,49.08,-122.12
5775,44.00,-79.27
5776,49.80,-123.15
5777,50.85,-122.43
5778,48.42,-123.53
5779,46.20,-70.77
5780,58.43,-115.05
5781,49.08,-121.17
5782,49.89,-97.13
5783,50.33,-104.30
5784,43.75,-79.30
5785,52.13,-122.15
5786,53.10,-108.03
5787,49.25,-118.43
5788,46.65,-60.40
5789,49.47,-100.47
5790,49.31,-123.12
5791,49.21,-122.78
5792,53.28,-110.00
5793,51.08,-114.22
5794,53.83,-65.50
5795,49.44,-122.97
5796,54.44,-118.74
5797,50.69,-119.23
5798,48.83,-90.10
5799,46.36,-79.42
5800,64.65,-136.78
5801,55.69,-119.23
5802,49.37,-120.02
5803,68.22,-135.01
5804,50.25,-114.35
5805,49.50,-74.17
5806,50.12,-103.55
5807,53.28,-109.67
5808,48.55,-78.48
5809,53.38,-112.88
5810,54.08,-112.25
5811,68.54,-89.80
5812,49.08,-112.88
5813,47.38,-73.03
5814,48.90,-66.63
5815,46.77,-71.22
5816,48.65,-89.42
5817,43.97,-80.40
5818,45.63,-71.75
5819,44.30,-79.90
5820,60.05,-77.29
5821,45.88,-82.57
5822,49.55,-111.05
5823,58.50,-119.42
5824,49.30,-88.80
5825,44.15,-79.57
5826,44.61,-63.42
5827,63.35,-90.73
5828,48.95,-65.52
5829,48.92,-80.12
5830,49.90,-91.28
5831,51.08,-104.98
5832,46.43,-70.83
5833,48.53,-123.38
5834,55.68,-111.10
5835,44.66,-63.58
5836,53.58,-116.42
5837,46.07,-65.37
5838,55.53,-102.35
5839,69.55,-93.58
5840,71.32,-79.33
5841,61.96,-127.21
5842,61.08,-123.38
5843,52.99,-122.96
5844,50.52,-95.98
5845,42.78,-82.12
5846,58.50,-86.78
5847,44.23,-76.57
5848,43.62,-79.93
5849,51.08,-114.55
5850,43.80,-79.40
5851,44.32,-79.22
5852,44.07,-79.47
5853,50.18,-106.72
5854,52.88,-110.90
5855,55.87,-120.50
5856,43.63,-80.12
5857,53.68,-132.18
5858,48.45,-71.22
5859,43.45,-79.72
5860,51.91,-110.36
5861,44.18,-77.07
5862,49.37,-107.85
5863,51.68,-120.00
5864,51.63,-102.15
5865,43.72,-79.52
5866,50.11,-120.78
5867,51.83,-103.33
5868,47.80,-65.73
5869,51.37,-120.18
5870,49.39,-123.21
5871,58.43,-130.03
5872,49.90,-119.30
5873,45.77,-62.83
5874,51.53,-124.17
5875,46.87,-72.40
5876,50.63,-97.02
5877,60.12,-128.82
5878,53.02,-110.10
5879,45.47,-76.23
5880,51.03,-110.30
5881,51.75,-114.38
5882,45.65,-73.88
5883,47.43,-79.02
5884,49.30,-124.93
5885,50.77,-101.15
5886,44.90,-76.25
5887,58.72,-98.50
5888,51.98,-124.93
5889,50.41,-98.80
5890,53.80,-114.52
5891,51.13,-105.33
5892,45.62,-72.28
5893,54.57,-112.87
5894,52.18,-77.15
5895,49.98,-96.83
5896,51.62,-120.12
5897,52.28,-105.77
5898,45.13,-64.50
5899,53.63,-109.22
5900,45.50,-79.23
5901,48.12,-66.13
5902,49.73,-97.62
5903,49.55,-119.57
5904,50.30,-114.52
5905,50.65,-102.38
